Date,Open,High,Low,Close,Adj Close,Volume
2016-03-23,842.599976,922.650024,838,898.5,851.769348,2741028
2016-03-28,890,927.849976,874,880.599976,834.800293,1924647
2016-03-29,878,906.900024,870,889.799988,843.521851,799558
2016-03-30,897,906.799988,885,891,844.659485,438894
2016-03-31,891,900.5,870.099976,873.200012,827.785217,503834
2016-04-01,873,912,862,908.549988,861.296631,1133534
2016-04-04,918.599976,974,906.849976,967.049988,916.75415,2042054
2016-04-05,963.900024,986.650024,952.650024,973.450012,922.821228,2433073
2016-04-06,978.700012,998.75,969,993.549988,941.875854,1402312
2016-04-07,992,1015.950012,978.400024,990.75,939.221497,1267425
2016-04-08,989.950012,1007.5,951,954.299988,904.667297,1145554
2016-04-11,961,994,956.549988,985.700012,934.434204,783292
2016-04-12,991,1021.5,989.049988,1004.049988,951.829712,940548
2016-04-13,1005,1037.75,1002.25,1030.900024,977.283325,1165031
2016-04-18,1041.699951,1063,1036.949951,1053.550049,998.75531,622498
2016-04-20,1058.800049,1064,1015,1019.25,966.239197,808311
2016-04-21,1023,1033,995,1001.049988,948.985718,700396
2016-04-22,1002.900024,1017,995.150024,1001.450012,949.364929,470384
2016-04-25,1002,1022.5,1002,1015,962.210266,492061
2016-04-26,1021.799988,1034.449951,1015.549988,1030,976.430054,542855
2016-04-27,1033,1054.400024,1023,1047.699951,993.209473,677301
2016-04-28,1051,1069,1051,1063.900024,1008.567078,793589
2016-04-29,1074,1080,1041.699951,1075.949951,1019.990234,967499
2016-05-02,1023.099976,1043.75,1002,1025.300049,971.974609,1249412
2016-05-03,1031.849976,1064.449951,1031.849976,1059.199951,1004.111389,887436
2016-05-04,1054,1072.5,1041.699951,1067.599976,1012.074524,542612
2016-05-05,1072.800049,1095,1055.099976,1088.400024,1031.792847,616887
2016-05-06,1088.199951,1088.199951,1066.25,1075.5,1019.563721,258882
2016-05-09,1073,1084,1046.5,1077.449951,1021.412231,543566
2016-05-10,1075.699951,1092,1071.300049,1076.099976,1020.132385,576959
2016-05-11,1058,1074.800049,1050.699951,1060.75,1005.58075,287334
