Date,Open,High,Low,Close,Adj Close,Volume
2016-05-11,717.799988,737,714,731.549988,729.854309,4117417
2016-05-12,735.700012,743.75,721,726.75,725.065491,2785763
2016-05-13,727,728.900024,707,708.25,706.608337,1429506
2016-05-16,708.099976,720,703,718.25,716.585205,2438969
2016-05-17,719,725,708,708.900024,707.256897,2471677
2016-05-18,708,713.650024,700.25,708.900024,707.256897,1147912
2016-05-19,708.25,710.5,701.650024,706.049988,704.413513,964151
2016-05-20,709.900024,710.700012,700.25,702.150024,700.522522,600500
2016-05-23,706,710.650024,701,703.150024,701.520203,1437987
2016-05-24,702.900024,702.950012,692.5,698.400024,696.781189,2068972
2016-05-25,704,715.5,700.5,712.75,711.098022,2907812
2016-05-26,716.099976,739,714.349976,730.200012,728.507507,1936113
2016-05-27,734.400024,744.650024,733.099976,742.549988,740.828857,1293521
2016-05-30,748.700012,754.5,740.049988,742.599976,740.878723,729005
2016-05-31,743.299988,750,739.5,746.549988,744.819641,1167685
2016-06-01,749.75,749.75,740.400024,745.349976,743.622314,918251
2016-06-02,749,750,736.400024,746.299988,744.570129,1605981
2016-06-03,750,772.450012,743.099976,769.299988,767.516785,2480775
2016-06-06,770.099976,775,762.549988,765.25,763.476257,1157650
2016-06-07,770,778.849976,760.849976,772.049988,770.260437,1857761
2016-06-08,768.099976,770,755,759.349976,757.589905,1227612
2016-06-09,761.900024,761.900024,750.099976,752.75,751.005188,1301396
2016-06-10,751.099976,757.5,743.349976,750.700012,748.959961,1510634
2016-06-13,746,757.450012,745,755.900024,754.147949,1629842
2016-06-14,758.5,758.5,749.299988,752.099976,750.35675,663569
2016-06-15,757,768.099976,753,765.549988,763.775513,887211
2016-06-16,765.900024,765.900024,746.349976,754.450012,752.701294,1079000
2016-06-17,756,760.849976,748.75,751.099976,749.35907,814258
2016-06-20,741.799988,756.799988,740,751.950012,750.207092,894007
2016-06-21,750.099976,753.549988,742.799988,746.75,745.019165,702853
2016-06-22,747,750.950012,733.400024,739.349976,737.63623,2686930
2016-06-23,741,750.099976,738.150024,747.25,745.517944,987665
2016-06-24,730,738.049988,710.75,733.900024,732.198914,2002188
2016-06-27,723.049988,744.599976,723.049988,739.400024,737.686218,774869
2016-06-28,738.400024,747.799988,737.700012,743.299988,741.577087,761264
2016-06-29,745,754,742.650024,752.799988,751.055176,1477280
2016-06-30,759.900024,766.549988,754.25,763.349976,761.580627,3334365
2016-07-01,764,766,750.900024,753.400024,751.653687,1565210
2016-07-04,755.5,756.25,741.200012,743.950012,742.225647,1172694
2016-07-05,744.450012,747.400024,738.400024,740.400024,738.683899,1125300
2016-07-07,741,751.5,739.150024,745.900024,744.171143,963213
2016-07-08,745.099976,747.700012,737.599976,743.450012,741.726746,604463
2016-07-11,750.950012,763,747.099976,760.549988,758.787109,1871614
2016-07-12,765,766.75,757.950012,763.650024,761.879944,1541569
2016-07-13,763.450012,776.75,760.450012,775,773.203613,2018597
2016-07-14,779,784,774.400024,780.200012,778.894165,1555879
2016-07-15,779,781,767.650024,772.150024,770.857605,2059278
2016-07-18,775,782.849976,769.349976,776.799988,775.499817,2358938
2016-07-19,779.5,781.450012,769.400024,777.799988,776.498108,1608870
2016-07-20,778,784.349976,778,782.200012,780.890747,1316948
2016-07-21,786.5,787.5,759,760.650024,759.376831,3849134
2016-07-22,762,764.900024,753.25,760.049988,758.777832,1429617
2016-07-25,761.950012,773.200012,750,764.400024,763.120605,3393118
2016-07-26,765.5,766,746.349976,751.700012,750.441833,1749020
2016-07-27,752.099976,760,745.5,754,752.737976,1076756
2016-07-28,756,760.049988,745.650024,750.349976,749.094055,3435526
2016-07-29,751.5,766.150024,749.299988,763.5,762.222046,1457598
2016-08-01,766,769.450012,748,753.150024,751.889404,1750650
2016-08-02,750.299988,763,749.900024,760.099976,758.827759,1495743
2016-08-03,759,764,754.799988,756.200012,754.934265,1344312
2016-08-04,759.75,761.299988,751,756.400024,755.134033,1249512
2016-08-05,759.799988,776,756.599976,774.349976,773.053894,2365366
2016-08-08,777,781.799988,767.950012,771.5,770.208679,1659840
2016-08-09,772.799988,772.900024,760.099976,764.75,763.469971,877535
2016-08-10,769.700012,769.700012,758.650024,761.25,759.97583,1093959
2016-08-11,761,768.950012,759.150024,764.650024,763.370178,1006546
2016-08-12,771.900024,771.900024,760,762.900024,761.623047,1128132
2016-08-16,766.5,775.900024,762.150024,772.799988,771.506531,1826143
2016-08-17,771,771.599976,761.099976,765.650024,764.368469,814886
2016-08-18,766.900024,785.950012,766.849976,784.400024,783.087158,1765760
2016-08-19,785.950012,785.950012,774,778.75,777.446594,996170
2016-08-22,780,782,768.799988,772.849976,771.556396,612762
2016-08-23,773.349976,780,771.049988,778.349976,777.04718,572986
2016-08-24,779,781.900024,772.099976,777,775.699524,1141719
2016-08-25,778,784,772.049988,780.75,779.443176,1477112
2016-08-26,782.5,789,772.849976,780.799988,779.493164,853973
2016-08-29,780.700012,788.900024,775.150024,781.400024,780.092102,762039
2016-08-30,781.900024,787.049988,780.200012,786.150024,784.834167,799025
2016-08-31,795,814.950012,793.150024,806.900024,805.549438,3346444
2016-09-01,813,817.450012,807.5,810.700012,809.343079,1161928
2016-09-02,812,815.75,808.299988,813.599976,812.238159,930759
2016-09-06,819.900024,822,815,818.049988,816.680725,1027879
2016-09-07,818.849976,823,802.450012,804.099976,802.754089,1171053
2016-09-08,804.75,822.299988,800.25,819.75,818.377869,1724362
2016-09-09,819.700012,825.400024,808.599976,818.849976,817.479431,1144933
2016-09-12,811.950012,815,805,813.299988,811.938721,741529
2016-09-14,813.900024,820,803.299988,805.950012,804.601074,2041155
2016-09-15,806.950012,811.75,803.299988,808.599976,807.246521,1182665
2016-09-16,810.900024,819.950012,804.700012,806.599976,805.249878,4352409
2016-09-19,808.400024,812.200012,799.099976,802.849976,801.506165,2257955
2016-09-20,802,803.299988,791.5,792.75,791.423096,1557067
2016-09-21,794.099976,795.75,786.650024,788.400024,787.080444,2317848
2016-09-22,799,801.900024,791,795.150024,793.819153,2111498
2016-09-23,795.700012,803.400024,793.049988,796.150024,794.817383,4190651
2016-09-26,792.150024,794.25,784.349976,787.75,786.431458,1117777
2016-09-27,785.25,798.25,782.5,784.450012,783.136963,1427314
2016-09-28,783,791.799988,778.5,782.299988,780.99054,1955271
2016-09-29,787.5,799.450012,769.25,772.599976,771.306824,55058370
2016-09-30,772,782.299988,766.099976,777,775.699524,2432078
2016-10-03,788.950012,792.700012,783.150024,788.049988,786.730957,982792
2016-10-04,790.900024,796.599976,782.299988,791.700012,790.374878,1152157
2016-10-05,794.799988,794.799988,780.5,782.150024,780.840881,1007548
2016-10-06,782,790,777.5,783,781.689392,1362633
2016-10-07,782.599976,785,775.150024,782.650024,781.340027,740458
2016-10-10,784.900024,785.5,779,780.200012,778.894165,749600
2016-10-13,778,778.150024,765.299988,772.349976,771.05719,1764056
2016-10-14,776,783.950012,770.599976,781.75,780.441528,1033080
2016-10-17,782.900024,782.900024,764,769.25,767.962402,1920064
2016-10-18,774.900024,780.950012,769.900024,776.950012,775.649597,1627353
2016-10-19,779,785,772.450012,774,772.704529,1057893
2016-10-20,781.900024,783,770.549988,772.349976,771.05719,1661867
2016-10-21,770.049988,783.150024,768.950012,781.5,780.191895,1767446
2016-10-24,781.900024,789.549988,777.5,787.349976,786.032104,939931
2016-10-25,789.950012,793,780.549988,786.549988,785.233521,3267465
2016-10-26,783,821,781.099976,811.5,810.141724,4431744
2016-10-27,812,812,801,806.599976,805.249878,1094848
2016-10-28,806.549988,822,800,819.349976,817.978638,1441990
2016-11-01,819.900024,819.900024,804,805.549988,804.20166,1175512
2016-11-02,799.900024,806.150024,795.900024,804,802.654297,1268772
2016-11-03,803.700012,810.950012,797,806,804.650879,796457
2016-11-04,809.799988,812,790.099976,799.650024,798.311523,1094318
2016-11-07,807.599976,807.950012,800,801.849976,800.507874,996592
2016-11-08,802.799988,815.299988,794,811.799988,810.441223,966350
2016-11-09,778.799988,829.400024,762,822.099976,820.723938,4270134
2016-11-10,828.200012,833.450012,813.099976,819.25,817.878784,2577155
2016-11-11,813,825.5,807.5,815.599976,814.234863,2315638
2016-11-15,818.5,818.5,783.5,789.549988,788.228455,3019854
2016-11-16,796.849976,796.849976,766.900024,770.549988,769.260254,4728488
2016-11-17,766.099976,782.200012,766.099976,776.25,774.950745,1588701
2016-11-18,780.950012,785,773.349976,779.25,777.945679,1350361
2016-11-21,780,780.950012,753.700012,762.700012,761.423401,2051821
2016-11-22,765.200012,772.5,761.549988,769.599976,768.311768,1700599
2016-11-23,772,774,765,766.150024,764.867676,1377635
2016-11-24,760,760,736.849976,742.099976,740.857849,5074907
2016-11-25,747,759.650024,744.950012,752.150024,750.891052,1567193
2016-11-28,744.400024,753,736.200012,750.150024,748.89447,2300878
2016-11-29,748,752.5,742.700012,745.400024,744.152405,1010013
2016-11-30,746,760,740,755.450012,754.185547,1133785
2016-12-01,755,756.450012,741.200012,744.950012,743.703125,1151007
2016-12-02,740,744,720,723.549988,722.338867,2845037
2016-12-05,726,731.900024,723,729.799988,728.57843,927956
2016-12-06,731,737.700012,730.25,734,732.771423,496101
2016-12-07,735.549988,739.5,724.549988,734.349976,733.12085,2132390
2016-12-08,736.099976,751.400024,736.099976,748.650024,747.396912,826615
2016-12-09,749.5,752.5,742.849976,745.25,744.002625,811067
2016-12-12,746,746.5,728.599976,729.849976,728.628418,395441
2016-12-13,728,738.349976,723,730.950012,729.726501,686064
2016-12-14,730.299988,731.549988,723.5,727.799988,726.581848,852595
