Date,Open,High,Low,Close,Adj Close,Volume
2016-09-06,645.025024,651.950012,645.025024,650.200012,636.42804,2754442
2016-09-07,650.5,652.5,641.549988,643.375,629.747559,2008222
2016-09-08,645,647.625,641.799988,644.700012,631.044495,1452690
2016-09-09,645,647.25,639.150024,645.200012,631.533997,2006884
2016-09-12,637.349976,642.200012,635.75,639.950012,626.39502,1992864
2016-09-14,637.5,638.5,632.700012,634.724976,621.280701,1924754
2016-09-15,636,641.950012,634.924988,639.799988,626.24823,1750906
2016-09-16,641.900024,652.25,641.900024,648.924988,635.179993,3262908
2016-09-19,648.5,651.25,644,645.075012,631.41156,2947416
2016-09-20,646.325012,647.5,642.025024,644.224976,630.579529,1889124
2016-09-21,646,649,643.950012,646.5,632.806335,2128200
2016-09-22,652.5,658.474976,650.275024,653.450012,639.609192,3277900
2016-09-23,653.025024,659.224976,650.75,656.349976,642.447693,2438404
2016-09-26,653.049988,654.450012,646.849976,648.075012,634.348022,2788386
2016-09-27,649.5,653.075012,647.424988,649.025024,635.277893,2028406
2016-09-28,649.950012,650,644.5,647.625,633.907532,2494826
2016-09-29,648.974976,653,633.974976,638.75,625.22052,8225006
2016-09-30,638.549988,640.5,633.700012,636.424988,622.944763,2069214
2016-10-03,640.5,644.950012,638.200012,643.599976,629.967773,1950274
2016-10-04,644.299988,647.5,641.150024,644.775024,631.11792,1387756
2016-10-05,649,650.025024,638.200012,643.049988,629.429382,1823510
2016-10-06,643.549988,647.799988,639.525024,640.974976,627.398315,1447856
2016-10-07,642,643.875,638.125,640.299988,626.73761,1668732
2016-10-10,642.5,643.950012,639.375,642.174988,628.572937,2359656
2016-10-13,639.5,639.5,628.224976,631.375,618.001709,2259678
2016-10-14,632.875,634,627,630.900024,617.536804,2033558
2016-10-17,632.75,633.200012,616.375,618.849976,605.741943,2567680
2016-10-18,621.599976,630,619.5,628.924988,615.603577,1305484
2016-10-19,630.549988,631.5,624,629.174988,615.848267,1522452
2016-10-20,630.125,633.724976,625.5,627.75,614.45343,1600178
2016-10-21,628,636.474976,625,635.349976,621.892517,1978204
2016-10-24,635.875,638.424988,630.525024,631.775024,618.393372,1627832
2016-10-25,634,634,622.025024,625.150024,611.908569,2750898
2016-10-26,621.674988,632.5,617.525024,619.650024,606.525024,2683270
2016-10-27,619.5,628.5,612.075012,626.049988,612.78949,5811930
2016-10-28,627.25,630.950012,620.049988,629.525024,616.190918,2660268
2016-11-01,628,631.924988,623.525024,629.900024,616.557983,1701208
2016-11-02,625.549988,627.849976,620.75,623.075012,609.877502,3237216
2016-11-03,622.5,630,615.875,627.474976,614.184326,3157906
2016-11-04,626.400024,626.400024,620.875,621.849976,608.678467,2867460
2016-11-07,626,627.424988,620,624.724976,611.492554,2835696
2016-11-08,625.549988,629,620.049988,627.150024,613.866211,2674082
2016-11-09,600,628.700012,597.674988,625.625,612.373474,6822734
2016-11-10,631.875,641.5,627.049988,639.275024,625.734436,5350368
2016-11-11,637,641,632.799988,637.900024,624.38855,3569660
2016-11-15,638.75,644.5,625.325012,627.375,614.086426,6256262
2016-11-16,634,634,620.025024,622.174988,608.996582,4323872
2016-11-17,619.150024,624.450012,612.575012,615.099976,602.07135,2407812
2016-11-18,618,618,604.599976,605.700012,592.870544,3439950
2016-11-21,609.75,609.75,594.174988,599.349976,586.654968,2776260
2016-11-22,603.400024,603.400024,594.674988,599.025024,586.336975,5008892
2016-11-23,601.5,601.5,590.549988,592.375,579.827759,1766346
2016-11-24,592,593.150024,580.450012,582.75,570.406616,7642998
2016-11-25,584.5,596.599976,579,594.650024,582.054626,2984980
2016-11-28,590.125,599.450012,589.049988,592.224976,579.680908,2065090
2016-11-29,592.349976,596.474976,588.25,589.375,576.891296,1966322
2016-11-30,592.5,601,590.549988,599.799988,587.095459,3221420
2016-12-01,601.150024,603.950012,596.5,598.625,585.945435,2238492
2016-12-02,594.5,600.974976,588.349976,594.549988,581.956665,2031336
2016-12-05,593.799988,599.474976,588.25,598.174988,585.504883,2275968
2016-12-06,597.5,601.424988,595.099976,597.224976,584.575012,1351482
2016-12-07,600.924988,602.950012,583.5,590.799988,578.286133,2814096
2016-12-08,593.5,602.775024,593.5,599.75,587.046631,2154848
2016-12-09,599.549988,601.150024,594,599.150024,586.45929,2193976
2016-12-12,596,596.075012,590.549988,592.224976,579.680908,1712636
2016-12-13,590.125,595.174988,589.275024,593.125,580.561829,1263434
2016-12-14,593.5,594,586.700012,587.849976,575.398621,2157072
2016-12-15,582.099976,597.25,581.799988,588.299988,575.83905,2470744
2016-12-16,588.299988,592.5,585.775024,591.150024,578.628784,1627914
2016-12-19,588.400024,589.75,585.25,588.375,575.912537,1580218
2016-12-20,588,592.5,585.849976,590.950012,578.433044,2094996
2016-12-21,592,592.5,587.5,590,577.503113,1329438
2016-12-22,588.200012,589.75,584.200012,586.549988,574.126099,1402858
2016-12-23,585.5,594.625,584.650024,593.125,580.561829,2376258
2016-12-26,589.275024,593.049988,585.049988,587.5,575.05603,2091932
2016-12-27,589.650024,593.450012,586.950012,592.599976,580.047974,2449648
2016-12-28,594.950012,597.474976,590.5,593.375,580.80658,3253920
2016-12-29,592.5,603.974976,590.724976,602.599976,589.836121,4050408
2016-12-30,600,606,599.974976,603.099976,590.325562,2033270
2017-01-02,604.724976,605.049988,596.025024,598.549988,585.871948,1854328
2017-01-03,600.400024,600.974976,592.875,594.950012,582.348267,1923750
2017-01-04,594.924988,596,591.900024,592.75,580.194763,3483560
2017-01-05,594.5,597.25,591.549988,593.099976,580.537415,3388192
2017-01-06,595.049988,599.200012,594.099976,596.825012,584.183533,2762630
2017-01-09,599.424988,602.075012,596.075012,597.599976,584.942017,2286898
2017-01-10,598.099976,608.400024,597.650024,607.174988,594.31427,2773058
2017-01-11,608.75,619.049988,607.75,617,603.931152,4671702
2017-01-12,617.5,621.849976,612.75,617.5,604.420593,1458158
2017-01-13,619.5,619.849976,614.299988,616.25,603.197144,1925206
2017-01-16,616.75,624.724976,616.400024,623.825012,610.611633,1882932
2017-01-17,623.5,626.200012,618.125,619.25,606.133545,1779806
2017-01-18,620.450012,628,620.424988,621.299988,608.140137,2306444
2017-01-19,622.450012,622.450012,617.5,618.150024,605.056885,1756206
2017-01-20,618,622.5,615,618.174988,605.081299,6971034
2017-01-23,618,625,617.900024,622.325012,609.143433,2396924
2017-01-24,625,635.75,624.625,633.775024,620.350891,5130932
2017-01-25,636.299988,647.799988,635.049988,645.299988,631.631714,7818492
2017-01-27,649.5,650,644,645.950012,632.268066,3426118
2017-01-30,646.474976,646.474976,640.275024,642.474976,628.866638,2659814
2017-01-31,641.200012,646.349976,638.5,643.325012,629.698608,3050520
2017-02-01,643.099976,655,640.25,652.849976,639.02179,5455332
2017-02-02,652.849976,652.849976,646.299988,649.349976,635.595947,2985818
2017-02-03,649.5,658,648.25,655.525024,641.640198,4002552
2017-02-06,656.150024,660,655.724976,657.049988,643.132874,2155110
2017-02-07,658,659,651.474976,653.575012,639.731506,1705960
2017-02-08,653.775024,659.349976,649.075012,652.825012,638.997375,2470480
2017-02-09,654.700012,659.950012,646.275024,648.825012,635.082153,2232688
2017-02-10,649.174988,654.375,649,651.799988,637.99408,1648368
2017-02-13,653.775024,657.5,649.599976,655.099976,641.224121,1397896
2017-02-14,657,657,652,655.549988,641.664612,1223030
2017-02-15,656,662,653.724976,661.099976,647.097107,3063470
2017-02-16,661.5,666.5,660.125,663.950012,649.886719,2521850
2017-02-17,722.5,727,680.224976,688.525024,673.941284,201129980
2017-02-20,680.599976,707.724976,679.575012,704.549988,689.626709,5283358
2017-02-21,703.025024,710.900024,698.700012,707.775024,692.783508,3130014
2017-02-22,707.5,709.400024,697.424988,699.575012,684.757141,2648388
2017-02-23,701.900024,710.674988,693.525024,697.150024,682.383545,17247490
2017-02-27,695.450012,699.174988,689.299988,696.799988,682.040955,2340688
2017-02-28,696.450012,698.125,692.25,695.049988,680.328003,1464004
2017-03-01,698.224976,698.25,693.200012,695.825012,681.086609,1740868
2017-03-02,697.275024,698,688.125,690.049988,675.433899,2300994
2017-03-03,692.25,692.25,684.5,688.5,673.916687,1246412
2017-03-06,688.400024,694.950012,686.549988,690.375,675.752014,1839562
2017-03-07,691.125,693.75,688.099976,693.099976,678.419312,1556438
2017-03-08,693.950012,699.599976,690.525024,696.099976,681.355774,1891072
2017-03-09,690.825012,699.349976,690.825012,697.099976,682.334534,1754658
2017-03-10,697.5,704,696.575012,700.049988,685.222107,2930352
2017-03-14,711.049988,712.075012,703.325012,705.349976,690.409851,3577510
2017-03-15,705.474976,710,705.275024,708.299988,693.297302,2135930
2017-03-16,709.049988,711.424988,706.825012,708.674988,693.664368,2490054
2017-03-17,709.275024,713.75,706.424988,712.924988,697.824341,1695232
2017-03-20,713.325012,719.924988,712.974976,718.049988,702.84082,4071172
2017-03-21,717,722.5,717,720.474976,705.214478,2778640
2017-03-22,713.849976,718.5,712.900024,715.450012,700.295898,2818272
2017-03-23,717.200012,717.5,711.450012,715.450012,700.295898,2461236
2017-03-24,716.5,717.224976,711,712.174988,697.09021,1905182
2017-03-27,712,712,702.025024,704.924988,689.993774,2932042
2017-03-28,709.150024,712.349976,706.549988,710.099976,695.059204,4030700
2017-03-29,710.400024,717.400024,710,714.299988,699.170227,4287886
2017-03-30,714,739.974976,712.525024,733.099976,717.57196,17160546
2017-03-31,726.900024,727,718.275024,721.275024,705.997498,4825696
2017-04-03,723,725.049988,713,716.599976,701.421448,2074526
2017-04-05,717.625,723.25,713.775024,716.174988,701.005493,2872040
2017-04-06,715.75,721.5,712.525024,719.25,704.015442,3062208
2017-04-07,715.525024,722.5,714.299988,719.424988,704.186646,2324180
2017-04-10,721.5,721.5,716.325012,717.075012,701.886536,1696938
2017-04-11,717,720.599976,715.75,719.75,704.504883,2178130
2017-04-12,719.5,724.974976,717.75,721.849976,706.560303,1782546
2017-04-13,721.5,724.450012,718.525024,720.150024,704.896362,2402118
2017-04-17,720.150024,721.900024,714.125,718.400024,703.183411,3568528
2017-04-18,720,727.5,719,723.650024,708.322205,1819430
2017-04-19,723.5,728.375,719,724.5,709.154236,2169072
2017-04-20,726.5,733.025024,726.474976,731.075012,715.589966,2890686
2017-04-21,733,749.5,726.650024,748.299988,732.450134,8629016
2017-04-24,749.049988,769.5,748.5,766.525024,750.289063,10103476
2017-04-25,767.525024,772.75,764.799988,768.525024,752.246765,4528890
2017-04-26,771.474976,776.5,734.224976,775.325012,758.90271,3897926
2017-04-27,773.049988,786.974976,773.049988,784.299988,767.687561,8090210
2017-04-28,779.950012,779.950012,768.549988,773.25,756.871643,2718864
2017-05-02,773.5,775.450012,765.174988,770.299988,753.98407,2003520
2017-05-03,777.125,777.125,769.674988,772.150024,755.794983,1253982
2017-05-04,769.625,771.450012,761.299988,767.400024,751.145569,2565514
2017-05-05,771.049988,771.450012,763.150024,766.099976,749.873108,1378948
2017-05-08,769,770,764.275024,767.400024,751.145569,1873626
2017-05-09,767.400024,772.799988,766.325012,767.875,751.610413,1672918
2017-05-10,770,777.5,768.525024,775.900024,759.465515,1171122
2017-05-11,775.5,780,770.5,773.200012,756.822754,1937872
2017-05-12,772.950012,778.450012,768.099976,775.825012,759.39209,3073802
2017-05-15,775,778.599976,771.125,776.700012,760.248596,1402390
2017-05-16,777.5,781,774.125,779.825012,763.307373,1795188
2017-05-17,779.400024,782.700012,775.75,778.575012,762.083862,1736236
2017-05-18,774.5,780.75,774.049988,778.549988,762.059326,1553640
2017-05-19,779.75,784.950012,772.625,780.625,764.090454,1427068
2017-05-22,782.549988,790,781.549988,788,771.309204,1430026
2017-05-23,790,791.775024,782.5,784.549988,767.932251,1540086
2017-05-24,784.525024,787.724976,781,783.375,766.782166,1733694
2017-05-25,783.549988,814.700012,783.549988,808.575012,791.448425,10045402
2017-05-26,803.325012,816,800.549988,813,795.779663,2721578
2017-05-29,809.900024,824,808.825012,815.950012,798.667236,2958170
2017-05-30,815,816.75,808.075012,814.525024,797.2724,2217092
2017-05-31,812.5,821.5,811.575012,818.099976,800.771606,2659456
2017-06-01,819.5,819.924988,810.275024,814.299988,797.052124,1679770
2017-06-02,817,823.049988,813.099976,817.125,799.8172,1606772
2017-06-05,816.849976,819.474976,812.5,817.775024,800.453552,1449950
2017-06-06,817.5,821.900024,815,819.474976,802.117493,2501316
2017-06-07,820.200012,822.450012,815.174988,820.400024,803.02301,1277138
2017-06-08,821.950012,829.700012,820.825012,822.375,804.956055,2124384
2017-06-09,820.049988,835,820.049988,833.400024,815.74762,2652636
2017-06-12,832,838,830,834.375,816.701965,1985706
2017-06-13,830.875,845.950012,830.5,838.349976,820.592712,2525810
2017-06-14,837.5,839.974976,833.5,835.599976,817.90094,1929180
2017-06-15,834,837.799988,826.799988,832.174988,814.548462,1763346
2017-06-16,832.5,837.349976,829.049988,834.625,816.946655,1877552
2017-06-19,835.5,848,834.200012,846.450012,828.521179,1912766
2017-06-20,845,847,839.924988,843.275024,825.413452,1830132
2017-06-21,841.299988,850.625,839.799988,849.349976,831.359741,1705466
2017-06-22,847.474976,858,845.599976,849,831.017151,3337730
2017-06-23,851,851.375,837.599976,839.325012,821.547119,2608734
2017-06-27,844.5,847.5,828.125,833.825012,816.163574,3000216
2017-06-28,832.5,837.5,828.900024,833.224976,815.576233,2224518
2017-06-29,833.5,840.950012,825.549988,831.525024,819.320496,4593854
2017-06-30,826.900024,830,821.5,826.025024,813.901245,2165216
2017-07-03,826.299988,833.75,823.625,829.299988,817.128113,1752166
2017-07-04,830.125,833.349976,826,826.674988,814.541687,1883040
2017-07-05,826.549988,829.75,822.5,824.375,812.275391,2007100
2017-07-06,826.275024,831.5,825.674988,829.075012,816.906494,2285838
2017-07-07,830.424988,834.799988,829,833.599976,821.365051,2758698
2017-07-10,834,874,830.525024,838.174988,825.872925,654626
2017-07-11,838.775024,845.400024,833.549988,840.200012,827.868225,2205140
2017-07-12,840,842.5,829.275024,840.625,828.286926,2869446
2017-07-13,844,846.650024,839.825012,841.775024,829.420105,2240502
2017-07-14,841.950012,843.025024,836,839.974976,827.646484,1221626
2017-07-17,841.275024,843.825012,838.5,841.174988,828.828918,1199670
2017-07-18,839.849976,843.924988,838.674988,841.775024,829.420105,1161094
2017-07-19,842.5,848.099976,840.924988,846.150024,833.730896,1993622
2017-07-20,846.950012,857.5,844.075012,855.450012,842.894348,1849238
2017-07-21,857.049988,857.625,850,851.525024,839.026978,1936754
2017-07-24,855,870,847.5,867.549988,854.816772,9839088
2017-07-25,879.5,879.5,866.525024,869.825012,857.05835,5580234
2017-07-26,871,877.5,866.25,873.775024,860.950439,1947672
2017-07-27,878,899.400024,875.775024,894.825012,881.691467,8980856
2017-07-28,886,893.25,880.549988,889.25,876.198242,4627698
2017-07-31,888.775024,895.5,883.275024,892.200012,879.10498,3684570
2017-08-01,890.924988,904.575012,886.099976,898.599976,885.41095,4258430
2017-08-02,903.5,903.5,891.025024,895.825012,882.676758,3698958
2017-08-03,894,896,887.200012,889.974976,876.912598,2128392
2017-08-04,888.5,898.375,883.075012,895.125,881.987061,1772534
2017-08-07,893,898.224976,892.5,894.275024,881.149536,959330
2017-08-08,896.049988,898.625,883.049988,888.950012,875.90271,2017686
2017-08-09,885.5,888.525024,879.174988,882.224976,869.276367,1635028
2017-08-10,880,883,876.424988,880.224976,867.305725,3894222
2017-08-11,872.5,879,865.575012,874.525024,861.689392,3179918
2017-08-14,876.5,887.474976,874,878.599976,865.704529,1788542
2017-08-16,881.174988,894.900024,874.275024,890.625,877.553101,2213416
2017-08-17,888.125,890.474976,876.875,882.700012,869.744446,2727434
2017-08-18,880,880.5,871.5,876.075012,863.216675,1853732
2017-08-21,877,879.5,869.099976,871.599976,858.807251,2004862
2017-08-22,875.650024,877,868.400024,873.5,860.679382,3304778
2017-08-23,875,888.974976,875,886.224976,873.217651,1680262
2017-08-24,887.450012,887.474976,879.575012,881.25,868.315674,3939138
2017-08-28,881.200012,885.575012,879.174988,881.125,868.192444,753892
2017-08-29,879.5,879.5,869,873.075012,860.260681,2459298
2017-08-30,875.974976,885,875.025024,884.275024,871.296326,1347160
2017-08-31,886,889.924988,878.200012,888.224976,875.188232,3651718
2017-09-01,890.5,890.724976,880.549988,883.799988,870.828186,1147586
2017-09-04,882.5,882.5,873.049988,875.450012,862.60083,1821262
2017-09-05,878.5,882.450012,875.5,877.674988,864.793091,1841218
2017-09-06,871.875,881.400024,869,879.950012,867.03479,2875816
2017-09-07,880.049988,888.375,880.049988,883.275024,870.310974,3473210
2017-09-08,886.700012,895,885.5,893.825012,880.706116,4155832
2017-09-11,896.5,914.5,895.099976,911.674988,898.294128,5738838
2017-09-12,913.849976,919.950012,909.150024,917.599976,904.132141,3343840
2017-09-13,917.5,924.5,912,920.924988,907.408325,2497688
2017-09-14,920.075012,926.25,915.75,919.700012,906.201294,4077008
2017-09-15,918,925.900024,916.724976,924.474976,910.90625,1883666
2017-09-18,926.775024,932.224976,926.25,930.224976,916.571838,2042464
2017-09-19,932.450012,934,923.775024,924.849976,911.275696,2120734
2017-09-20,924,930.724976,922.625,924.424988,910.856995,1723064
2017-09-21,924,924.25,915.349976,919.549988,906.053528,3856248
2017-09-22,917.400024,919.474976,910,912.049988,898.663635,4121762
2017-09-25,911.224976,911.224976,896.299988,899.875,886.667358,5074614
2017-09-26,894.525024,898.299988,892.5,896.150024,882.997009,5719366
2017-09-27,898,902.799988,885,888.25,875.212952,3668610
2017-09-28,887,899.5,881.650024,897.650024,884.475037,13823232
2017-09-29,900.049988,911,898.125,902.849976,889.598633,3106816
2017-10-03,904,910.5,898.549988,904.424988,891.150513,2197212
2017-10-04,903.950012,905.950012,896.674988,898.5,885.3125,3312552
2017-10-05,897.5,902.5,896.549988,899.299988,886.100769,1668098
2017-10-06,899,902.224976,897,900.049988,886.839722,1515330
2017-10-09,899.400024,901.5,895.25,897.75,884.573547,1531246
2017-10-10,899.5,907.474976,896.325012,901.349976,888.120667,1899090
2017-10-11,901.625,907.625,893.799988,895.075012,881.937805,2633720
2017-10-12,897.549988,910.724976,894,909.400024,896.05249,2690780
2017-10-13,913.349976,928.275024,911,925.400024,911.817749,3216732
2017-10-16,930,936.625,921,928.575012,914.946106,1637272
2017-10-17,925,926.849976,919.549988,925.625,912.039307,1306644
2017-10-18,920.5,937.5,919.5,934.25,920.537781,1963360
2017-10-19,930.900024,932.5,920.325012,924.200012,910.635315,285004
2017-10-23,929.950012,934.849976,918.025024,931.650024,917.976013,2081446
2017-10-24,931.5,939.799988,926.5,933.549988,919.848083,5664436
2017-10-25,930,931.5,892.5,897.549988,884.376465,10683604
2017-10-26,884,905,878.924988,897.674988,884.499634,14285732
2017-10-27,902.200012,903.75,889.5,895.525024,882.381165,3736044
2017-10-30,899.125,908,896.200012,907.5,894.18042,2711176
2017-10-31,905.75,905.75,899.625,904.25,890.978088,2341230
2017-11-01,907.549988,912.5,906,910.599976,897.234863,2095306
2017-11-02,911.5,914.900024,908.474976,911.049988,897.678284,2368972
2017-11-03,912.849976,920,910.799988,915.349976,901.915222,1905244
2017-11-06,912.5,920,911.299988,914.299988,900.880554,3074122
2017-11-07,919,922.474976,910.375,911.849976,898.466553,3723188
2017-11-08,912.599976,916.799988,909.5,912.974976,899.575073,1641572
2017-11-09,913.5,917.5,910.549988,913.924988,900.511108,1556654
2017-11-10,910.849976,917.400024,906.174988,911,897.629028,3872180
2017-11-13,911,911.575012,897.5,906.775024,893.466064,1667936
2017-11-14,907.950012,909.5,900,901.174988,887.948242,2356234
2017-11-15,899,901.825012,894,900.125,886.913696,3074184
2017-11-16,902,908,897.599976,903.849976,890.583923,2006486
2017-11-17,914.349976,919.150024,906.575012,912.775024,899.377991,3179386
2017-11-20,914.5,919.849976,914.5,919.075012,905.58551,1196212
2017-11-21,918.724976,925,918.049988,923.125,909.57605,1137766
2017-11-22,924.849976,930,922.275024,927.625,914.01001,2830398
2017-11-23,929.5,930,919,921.424988,907.901001,1616290
2017-11-24,921.5,928.900024,920.5,925.700012,912.113281,2601842
2017-11-27,924.5,931,922.799988,928.775024,915.143188,1935236
2017-11-28,928,935.5,927.924988,932.674988,918.985901,2545270
2017-11-29,932.5,937.75,927.900024,936.650024,922.902588,1637292
2017-11-30,934.349976,936.974976,920,926.849976,913.246338,2898156
2017-12-01,927.450012,930,922.049988,924.099976,910.536743,1929074
